date;time;user;nice;system;idle;iowait;irq;softirq
2023-10-25;14:32:57;1.0;0.0;0.2;96.5;0.0;0.0;2.2
2023-10-25;14:32:58;0.5;0.0;0.5;94.8;0.0;0.0;4.2
2023-10-25;14:32:59;0.5;0.0;1.8;89.0;0.0;0.0;8.8
2023-10-25;14:33:00;0.8;0.0;1.0;85.5;0.0;0.0;12.8
2023-10-25;14:33:01;0.0;0.0;0.5;93.8;0.0;0.0;5.7
2023-10-25;14:33:02;0.2;0.0;1.0;92.2;0.0;0.0;6.5
2023-10-25;14:33:03;0.0;0.0;0.5;93.5;0.0;0.0;6.0
2023-10-25;14:33:04;0.2;0.0;1.0;94.2;0.0;0.0;4.5
2023-10-25;14:33:05;3.8;0.0;8.5;83.2;0.0;0.0;4.5
2023-10-25;14:33:06;0.8;0.0;0.2;96.8;0.0;0.0;2.2
2023-10-25;14:33:07;0.5;0.0;1.0;93.0;0.0;0.0;5.5
2023-10-25;14:33:08;0.2;0.0;0.2;96.5;0.0;0.0;3.0
2023-10-25;14:33:09;0.5;0.0;1.0;94.0;0.0;0.0;4.5
2023-10-25;14:33:10;0.5;0.0;0.2;92.8;0.0;0.0;6.5
2023-10-25;14:33:11;0.0;0.0;0.5;96.2;0.0;0.0;3.2
2023-10-25;14:33:12;0.5;0.0;0.2;94.0;0.0;0.0;5.2
2023-10-25;14:33:13;0.5;0.0;0.2;96.0;0.0;0.0;3.2
2023-10-25;14:33:14;1.2;0.0;1.8;91.8;0.0;0.0;5.2
2023-10-25;14:33:15;7.0;0.0;7.8;78.2;0.0;0.0;7.0
2023-10-25;14:33:16;0.2;0.0;0.5;95.0;0.0;0.0;4.2
2023-10-25;14:33:17;0.2;0.0;0.2;94.6;0.0;0.0;5.0
2023-10-25;14:33:18;0.8;0.0;1.0;95.5;0.0;0.0;2.8
2023-10-25;14:33:19;5.2;0.0;7.2;82.2;0.0;0.0;5.2
2023-10-25;14:33:20;5.5;0.0;10.8;81.0;0.0;0.0;2.8
2023-10-25;14:33:21;2.8;0.0;5.2;88.0;0.0;0.0;4.0
2023-10-25;14:33:22;0.8;0.0;0.5;94.5;0.0;0.0;4.2
2023-10-25;14:33:23;0.5;1.2;2.0;94.0;0.0;0.0;2.2
2023-10-25;14:33:24;0.2;0.0;0.2;96.0;0.0;0.0;3.5
2023-10-25;14:33:25;0.0;0.0;0.5;97.0;0.0;0.0;2.5
2023-10-25;14:33:26;5.0;0.0;11.2;82.8;0.0;0.0;1.0
2023-10-25;14:33:27;4.5;0.0;10.5;82.5;0.0;0.0;2.5
2023-10-25;14:33:28;0.2;0.0;0.5;96.8;0.0;0.0;2.5
2023-10-25;14:33:29;0.2;0.0;0.2;98.0;0.0;0.0;1.5
2023-10-25;14:33:30;1.0;0.0;0.8;92.0;0.0;0.0;6.2
2023-10-25;14:33:31;0.0;0.0;0.2;96.2;0.0;0.0;3.5
2023-10-25;14:33:32;1.5;0.0;1.8;93.8;0.0;0.0;3.0
2023-10-25;14:33:33;2.7;0.0;4.5;89.4;0.0;0.0;3.5
2023-10-25;14:33:34;0.0;0.0;1.0;82.2;0.0;0.0;16.8
2023-10-25;14:33:35;0.2;0.0;0.8;95.2;0.0;0.0;3.8
2023-10-25;14:33:36;0.0;0.0;0.5;94.5;0.0;0.0;5.0
2023-10-25;14:33:37;1.5;0.0;0.5;95.0;0.0;0.0;3.0
2023-10-25;14:33:38;0.2;0.0;0.2;93.8;0.0;0.0;5.8
2023-10-25;14:33:39;0.0;0.0;1.0;92.5;0.0;0.0;6.5
2023-10-25;14:33:40;0.5;0.0;0.0;95.5;0.0;0.0;4.0
2023-10-25;14:33:41;0.5;0.0;0.2;95.2;0.0;0.0;4.0
2023-10-25;14:33:42;0.2;0.0;0.2;96.5;0.0;0.0;3.0
2023-10-25;14:33:43;0.0;0.0;0.2;95.5;0.0;0.0;4.2
2023-10-25;14:33:44;0.2;0.0;1.0;94.2;0.0;0.0;4.5
2023-10-25;14:33:45;0.0;0.0;0.0;96.2;0.0;0.0;3.8
2023-10-25;14:33:46;0.5;0.0;1.5;94.8;0.0;0.0;3.2
2023-10-25;14:33:47;0.0;0.0;0.0;97.0;0.0;0.0;3.0
2023-10-25;14:33:48;0.5;0.0;1.0;95.3;0.0;0.0;3.2
2023-10-25;14:33:49;0.5;0.0;0.5;95.0;0.0;0.0;4.0
2023-10-25;14:33:50;0.2;0.0;0.5;95.5;0.0;0.0;3.8
2023-10-25;14:33:51;0.8;0.0;1.2;95.8;0.0;0.0;2.2
2023-10-25;14:33:52;0.5;0.0;0.2;95.8;0.0;0.0;3.5
2023-10-25;14:33:53;0.8;0.8;3.0;89.5;0.0;0.0;6.0
2023-10-25;14:33:54;0.0;0.0;0.8;94.0;0.0;0.0;5.2
2023-10-25;14:33:55;0.2;0.0;0.8;93.2;0.0;0.0;5.8
2023-10-25;14:33:56;0.5;0.0;0.5;96.2;0.0;0.0;2.8
2023-10-25;14:33:57;0.0;0.0;0.2;95.0;0.0;0.0;4.8
2023-10-25;14:33:58;0.5;0.0;1.8;95.0;0.0;0.0;2.8
2023-10-25;14:33:59;0.8;0.0;0.8;93.2;0.0;0.0;5.2
2023-10-25;14:34:00;0.8;0.0;0.8;95.2;0.0;0.0;3.2
2023-10-25;14:34:01;0.5;0.0;0.2;92.8;0.0;0.0;6.5
2023-10-25;14:34:02;0.0;0.0;0.8;97.0;0.0;0.0;2.2
2023-10-25;14:34:03;0.5;0.0;0.5;93.6;0.0;0.0;5.4
2023-10-25;14:34:04;7.8;0.0;10.8;79.8;0.0;0.0;1.8
2023-10-25;14:34:05;0.2;0.0;0.0;95.2;0.0;0.0;4.5
2023-10-25;14:34:06;0.0;0.0;0.5;96.8;0.0;0.0;2.8
2023-10-25;14:34:07;0.0;0.0;0.5;93.8;0.0;0.0;5.8
2023-10-25;14:34:08;0.5;0.0;0.2;94.2;0.0;0.0;5.0
2023-10-25;14:34:09;0.8;0.0;0.5;92.0;0.0;0.0;6.8
2023-10-25;14:34:10;0.5;0.0;0.0;95.5;0.0;0.0;4.0
2023-10-25;14:34:11;0.2;0.0;0.2;94.8;0.0;0.0;4.8
2023-10-25;14:34:12;0.8;0.0;0.5;94.8;0.0;0.0;4.0
2023-10-25;14:34:13;0.0;0.0;0.0;96.5;0.0;0.0;3.5
2023-10-25;14:34:14;5.0;0.0;12.8;79.8;0.0;0.0;2.5
2023-10-25;14:34:15;0.5;0.0;0.5;96.0;0.0;0.0;3.0
2023-10-25;14:34:16;0.5;0.0;0.8;96.0;0.0;0.0;2.8
2023-10-25;14:34:17;1.2;0.0;0.5;92.1;0.0;0.0;6.2
2023-10-25;14:34:18;0.7;0.0;0.5;95.0;0.0;0.0;3.7
2023-10-25;14:34:19;0.8;0.0;1.0;94.2;0.0;0.0;4.0
2023-10-25;14:34:20;0.2;0.0;0.0;95.5;0.0;0.0;4.2
2023-10-25;14:34:21;3.0;0.0;6.8;87.0;0.0;0.0;3.2
2023-10-25;14:34:22;3.2;0.0;5.5;87.5;0.0;0.0;3.8
2023-10-25;14:34:23;1.2;0.2;1.5;92.2;0.0;0.0;4.8
2023-10-25;14:34:24;0.2;0.0;0.2;94.2;0.0;0.0;5.2
2023-10-25;14:34:25;0.8;0.0;0.2;95.8;0.0;0.0;3.2
2023-10-25;14:34:26;0.5;0.0;0.2;95.8;0.0;0.0;3.5
2023-10-25;14:34:27;0.8;0.0;0.2;95.8;0.0;0.0;3.2
2023-10-25;14:34:28;0.0;0.0;0.5;95.8;0.0;0.0;3.8
2023-10-25;14:34:29;1.0;0.0;0.0;94.8;0.0;0.0;4.2
2023-10-25;14:34:30;0.8;0.0;1.5;92.2;0.0;0.0;5.5
2023-10-25;14:34:31;0.2;0.0;0.8;97.8;0.0;0.0;1.2
2023-10-25;14:34:32;0.2;0.0;1.0;95.8;0.0;0.0;3.0
2023-10-25;14:34:33;0.7;0.0;1.0;95.8;0.0;0.0;2.5
2023-10-25;14:34:34;0.8;0.0;0.0;94.8;0.0;0.0;4.5
2023-10-25;14:34:35;0.8;0.0;0.0;96.5;0.0;0.0;2.8
2023-10-25;14:34:36;0.2;0.0;0.0;94.8;0.0;0.0;5.0
2023-10-25;14:34:37;0.2;0.0;0.8;93.8;0.0;0.0;5.2
2023-10-25;14:34:38;2.0;0.0;4.0;89.2;0.0;0.0;4.8
2023-10-25;14:34:39;4.2;0.0;8.5;83.0;0.0;0.0;4.2
2023-10-25;14:34:40;0.0;0.0;0.8;93.8;0.0;0.0;5.5
2023-10-25;14:34:41;0.2;0.0;0.5;94.8;0.0;0.0;4.5
2023-10-25;14:34:42;0.0;0.0;0.2;97.0;0.0;0.0;2.8
2023-10-25;14:34:43;0.5;0.0;0.5;96.2;0.0;0.0;2.8
2023-10-25;14:34:44;0.8;0.0;0.8;96.5;0.0;0.0;2.0
2023-10-25;14:34:45;4.8;0.0;8.8;84.2;0.0;0.0;2.2
2023-10-25;14:34:46;4.0;0.0;9.5;81.5;0.0;0.0;5.0
2023-10-25;14:34:47;0.5;0.0;0.0;94.5;0.0;0.0;5.0
2023-10-25;14:34:48;0.2;0.0;1.2;91.8;0.0;0.0;6.8
2023-10-25;14:34:49;0.5;0.0;0.5;93.3;0.0;0.0;5.7
2023-10-25;14:34:50;0.0;0.0;0.2;95.8;0.0;0.0;4.0
2023-10-25;14:34:51;0.2;0.0;1.2;95.5;0.0;0.0;3.0
2023-10-25;14:34:52;0.0;0.0;0.2;95.5;0.0;0.0;4.2
2023-10-25;14:34:53;2.5;0.8;2.0;92.0;0.0;0.0;2.8
2023-10-25;14:34:54;5.0;0.0;6.5;85.8;0.0;0.0;2.8
2023-10-25;14:34:55;0.0;0.0;0.2;98.0;0.0;0.0;1.8
2023-10-25;14:34:56;0.5;0.0;0.8;94.8;0.0;0.0;4.0
2023-10-25;14:34:57;0.0;0.0;0.2;98.0;0.0;0.0;1.8
2023-10-25;14:34:58;0.5;0.0;0.2;96.8;0.0;0.0;2.5
2023-10-25;14:34:59;0.5;0.0;0.5;93.2;0.0;0.0;5.8
2023-10-25;14:35:00;1.0;0.0;1.0;95.0;0.0;0.0;3.0
2023-10-25;14:35:01;0.8;0.0;1.0;95.0;0.0;0.0;3.2
2023-10-25;14:35:02;0.5;0.0;0.8;94.2;0.0;0.0;4.5
2023-10-25;14:35:03;0.5;0.0;0.8;96.0;0.0;0.0;2.8
2023-10-25;14:35:04;0.0;0.0;0.2;95.0;0.0;0.0;4.8
2023-10-25;14:35:05;0.5;0.0;1.2;97.0;0.0;0.0;1.2
2023-10-25;14:35:06;5.0;0.0;11.1;80.7;0.0;0.0;3.2
2023-10-25;14:35:07;0.8;0.0;0.5;97.2;0.0;0.0;1.5
2023-10-25;14:35:08;0.0;0.0;0.2;98.0;0.0;0.0;1.8
2023-10-25;14:35:09;6.8;0.0;11.8;79.2;0.0;0.0;2.2
2023-10-25;14:35:10;0.2;0.0;0.2;95.5;0.0;0.0;4.0
2023-10-25;14:35:11;0.2;0.0;0.5;95.2;0.0;0.0;4.0
2023-10-25;14:35:12;0.5;0.0;0.2;95.8;0.0;0.0;3.5
2023-10-25;14:35:13;0.5;0.0;0.5;95.8;0.0;0.0;3.2
2023-10-25;14:35:14;0.5;0.0;1.0;96.2;0.0;0.0;2.2
2023-10-25;14:35:15;0.5;0.0;0.0;95.5;0.0;0.0;4.0
2023-10-25;14:35:16;1.0;0.0;1.5;93.5;0.0;0.0;4.0
2023-10-25;14:35:17;4.0;0.0;8.0;85.2;0.0;0.0;2.8
2023-10-25;14:35:18;0.5;0.0;0.5;95.0;0.0;0.0;4.0
2023-10-25;14:35:19;1.0;0.0;1.2;95.0;0.0;0.0;2.8
2023-10-25;14:35:20;0.2;0.0;0.8;97.0;0.0;0.0;2.0
2023-10-25;14:35:21;0.2;0.0;0.7;98.0;0.0;0.0;1.0
2023-10-25;14:35:22;0.0;0.0;1.0;98.5;0.0;0.0;0.5
2023-10-25;14:35:23;1.5;0.2;2.2;92.2;0.0;0.0;3.8
2023-10-25;14:35:24;0.0;0.0;1.2;93.8;0.2;0.0;4.8
2023-10-25;14:35:25;0.2;0.0;0.5;94.2;0.0;0.0;5.0
2023-10-25;14:35:26;0.5;0.0;0.2;94.5;0.0;0.0;4.8
2023-10-25;14:35:27;0.5;0.0;0.0;96.8;0.0;0.0;2.8
2023-10-25;14:35:28;0.5;0.0;1.2;96.5;0.0;0.0;1.8
2023-10-25;14:35:29;0.2;0.0;0.2;95.2;0.0;0.0;4.2
2023-10-25;14:35:30;0.0;0.0;0.8;95.5;0.0;0.0;3.8
2023-10-25;14:35:31;0.2;0.0;0.2;95.0;0.0;0.0;4.5
2023-10-25;14:35:32;4.8;0.0;7.8;82.0;0.0;0.0;5.5
2023-10-25;14:35:33;0.5;0.0;0.0;93.2;0.0;0.0;6.2
2023-10-25;14:35:34;0.5;0.0;0.0;93.8;0.0;0.0;5.8
2023-10-25;14:35:35;0.2;0.0;1.0;96.8;0.0;0.0;2.0
2023-10-25;14:35:36;0.5;0.0;0.0;95.0;0.0;0.0;4.5
2023-10-25;14:35:37;2.0;0.0;0.8;90.8;0.0;0.0;6.5
2023-10-25;14:35:38;0.0;0.0;0.0;93.2;0.0;0.0;6.8
2023-10-25;14:35:39;0.2;0.0;0.0;92.2;0.0;0.0;7.5
2023-10-25;14:35:40;0.5;0.0;1.5;89.8;0.0;0.0;8.2
2023-10-25;14:35:41;0.8;0.0;1.5;92.2;0.0;0.0;5.5
2023-10-25;14:35:42;1.2;0.0;0.2;93.5;0.0;0.0;5.0
2023-10-25;14:35:43;0.2;0.0;0.2;94.0;0.0;0.0;5.5
2023-10-25;14:35:44;2.5;0.0;7.0;87.0;0.0;0.0;3.5
2023-10-25;14:35:45;0.2;0.0;0.2;95.5;0.0;0.0;4.0
2023-10-25;14:35:46;0.5;0.0;0.5;94.2;0.0;0.0;4.8
2023-10-25;14:35:47;0.2;0.0;0.0;95.0;0.0;0.0;4.8
2023-10-25;14:35:48;0.2;0.0;0.2;93.8;0.0;0.0;5.8
2023-10-25;14:35:49;0.0;0.0;0.2;94.8;0.0;0.0;5.0
2023-10-25;14:35:50;1.5;0.0;5.4;89.9;0.0;0.0;3.2
2023-10-25;14:35:51;3.5;0.0;6.5;79.5;0.0;0.0;10.5
2023-10-25;14:35:52;0.5;0.0;2.2;92.2;0.0;0.0;5.0
2023-10-25;14:35:53;1.0;0.8;2.2;90.8;0.0;0.0;5.2
2023-10-25;14:35:54;0.2;0.0;0.8;90.8;0.0;0.0;8.2
2023-10-25;14:35:55;0.8;0.0;0.2;93.5;0.0;0.0;5.5
2023-10-25;14:35:56;0.2;0.0;1.5;94.5;0.0;0.0;3.8
2023-10-25;14:35:57;0.2;0.0;0.0;94.5;0.0;0.0;5.2
2023-10-25;14:35:58;2.8;0.0;8.2;84.5;0.0;0.0;4.5
2023-10-25;14:35:59;0.0;0.0;1.2;93.5;0.0;0.0;5.2
2023-10-25;14:36:00;0.8;0.0;1.0;93.2;0.0;0.0;5.0
2023-10-25;14:36:01;0.5;0.0;0.2;95.5;0.0;0.0;3.8
2023-10-25;14:36:02;2.5;0.0;5.8;87.2;0.0;0.0;4.5
2023-10-25;14:36:03;0.8;0.0;0.8;94.5;0.0;0.0;4.0
2023-10-25;14:36:04;0.0;0.0;1.0;95.3;0.0;0.0;3.7
2023-10-25;14:36:05;0.0;0.0;1.2;92.2;0.0;0.0;6.5
2023-10-25;14:36:06;0.2;0.0;0.0;94.5;0.0;0.0;5.2
2023-10-25;14:36:07;0.5;0.0;1.0;91.8;0.0;0.0;6.8
2023-10-25;14:36:08;0.0;0.0;0.2;97.2;0.0;0.0;2.5
2023-10-25;14:36:09;0.0;0.0;0.5;94.2;0.0;0.0;5.2
2023-10-25;14:36:10;0.0;0.0;1.5;92.8;0.0;0.0;5.8
2023-10-25;14:36:11;0.2;0.0;0.5;90.2;0.0;0.0;9.0
2023-10-25;14:36:12;0.8;0.0;1.0;90.5;0.0;0.0;7.8
2023-10-25;14:36:13;4.8;0.0;9.2;79.0;0.0;0.0;7.0
2023-10-25;14:36:14;1.8;0.0;2.8;89.8;0.0;0.0;5.8
2023-10-25;14:36:15;10.0;0.0;7.5;78.0;0.0;0.0;4.5
2023-10-25;14:36:16;0.5;0.0;0.8;93.8;0.0;0.0;5.0
2023-10-25;14:36:17;0.0;0.0;0.5;95.0;0.0;0.0;4.5
2023-10-25;14:36:18;0.0;0.0;0.5;94.2;0.0;0.0;5.2
2023-10-25;14:36:19;0.8;0.0;0.5;90.8;0.0;0.0;8.0
2023-10-25;14:36:20;0.2;0.0;0.7;92.3;0.0;0.0;6.7
2023-10-25;14:36:21;0.5;0.0;1.0;91.5;0.0;0.0;7.0
2023-10-25;14:36:22;0.2;0.0;0.0;91.2;0.0;0.0;8.5
2023-10-25;14:36:23;3.8;1.0;4.8;79.0;0.0;0.0;11.5
2023-10-25;14:36:24;1.2;0.0;0.8;89.2;0.0;0.0;8.8
2023-10-25;14:36:25;0.2;0.0;0.2;91.8;0.0;0.0;7.8
2023-10-25;14:36:26;0.8;0.0;1.2;93.2;0.0;0.0;4.8
2023-10-25;14:36:27;1.2;0.0;0.0;93.0;0.0;0.0;5.8
2023-10-25;14:36:28;0.5;0.0;0.5;95.5;0.0;0.0;3.5
2023-10-25;14:36:29;0.2;0.0;0.0;96.8;0.0;0.0;3.0
2023-10-25;14:36:30;1.2;0.0;1.2;92.2;0.0;0.0;5.2
2023-10-25;14:36:31;0.0;0.0;0.5;95.8;0.0;0.0;3.8
2023-10-25;14:36:32;0.2;0.0;0.2;96.2;0.0;0.0;3.2
2023-10-25;14:36:33;0.5;0.0;0.8;96.5;0.0;0.0;2.2
2023-10-25;14:36:34;0.2;0.0;0.2;96.0;0.0;0.0;3.5
2023-10-25;14:36:35;1.0;0.0;1.2;94.5;0.0;0.0;3.2
2023-10-25;14:36:36;0.2;0.0;0.0;93.8;0.0;0.0;6.0
2023-10-25;14:36:37;1.0;0.0;1.2;92.5;0.0;0.0;5.2
2023-10-25;14:36:38;6.8;0.0;17.0;73.0;0.0;0.0;3.2
2023-10-25;14:36:39;6.0;0.0;8.8;82.5;0.0;0.0;2.8
2023-10-25;14:36:40;0.8;0.0;0.2;95.5;0.0;0.0;3.5
2023-10-25;14:36:41;0.2;0.0;0.2;96.0;0.0;0.0;3.5
2023-10-25;14:36:42;3.5;0.0;5.8;88.0;0.0;0.0;2.8
2023-10-25;14:36:43;4.8;0.0;8.0;84.8;0.0;0.0;2.5
2023-10-25;14:36:44;1.0;0.0;0.2;95.5;0.0;0.0;3.2
2023-10-25;14:36:45;0.8;0.0;0.5;96.5;0.0;0.0;2.2
2023-10-25;14:36:46;0.0;0.0;0.2;95.2;0.0;0.0;4.5
2023-10-25;14:36:47;1.2;0.0;0.8;94.5;0.0;0.0;3.5
2023-10-25;14:36:48;0.2;0.0;0.0;92.2;0.0;0.0;7.5
2023-10-25;14:36:49;4.2;0.0;7.5;82.2;0.0;0.0;6.0
2023-10-25;14:36:50;3.2;0.0;5.8;86.0;0.0;0.0;5.0
2023-10-25;14:36:51;0.5;0.0;1.2;94.1;0.0;0.0;4.2
2023-10-25;14:36:52;0.2;0.0;0.8;91.0;0.0;0.0;8.0
2023-10-25;14:36:53;0.5;0.2;2.5;89.2;0.0;0.0;7.5
2023-10-25;14:36:54;0.5;0.0;1.0;92.2;0.0;0.0;6.2
2023-10-25;14:36:55;0.5;0.0;0.2;94.5;0.0;0.0;4.8
2023-10-25;14:36:56;0.2;0.0;1.2;95.0;0.0;0.0;3.5
2023-10-25;14:36:57;0.2;0.0;0.2;96.8;0.0;0.0;2.8
2023-10-25;14:36:58;0.2;0.0;1.5;96.2;0.0;0.0;2.0
2023-10-25;14:36:59;3.0;0.0;5.8;89.0;0.0;0.0;2.2
2023-10-25;14:37:00;0.5;0.0;2.0;93.2;0.0;0.0;4.2
2023-10-25;14:37:01;0.2;0.0;0.5;95.2;0.0;0.0;4.0
2023-10-25;14:37:02;2.8;0.0;5.8;88.0;0.0;0.0;3.5
2023-10-25;14:37:03;0.5;0.0;1.0;92.8;0.0;0.0;5.8
2023-10-25;14:37:04;0.8;0.0;0.0;94.5;0.0;0.0;4.8
2023-10-25;14:37:05;0.5;0.0;0.5;93.5;0.0;0.0;5.5
2023-10-25;14:37:06;0.0;0.0;0.7;97.0;0.0;0.0;2.2
2023-10-25;14:37:07;0.0;0.0;0.8;95.0;0.0;0.0;4.2
2023-10-25;14:37:08;0.2;0.0;0.8;94.5;0.0;0.0;4.5
2023-10-25;14:37:09;0.0;0.0;0.0;95.0;0.0;0.0;5.0
2023-10-25;14:37:10;1.5;0.0;1.2;91.0;0.0;0.0;6.2
2023-10-25;14:37:11;0.0;0.0;0.2;94.0;0.0;0.0;5.8
2023-10-25;14:37:12;5.5;0.0;7.8;74.2;0.0;0.0;12.5
2023-10-25;14:37:13;0.8;0.0;1.0;87.0;0.0;0.0;11.2
2023-10-25;14:37:14;0.5;0.0;0.8;90.8;0.0;0.0;8.0
2023-10-25;14:37:15;0.2;0.0;0.0;89.8;0.0;0.0;10.0
2023-10-25;14:37:16;4.5;0.0;5.2;81.8;0.0;0.0;8.5
2023-10-25;14:37:17;1.0;0.0;0.5;94.2;0.0;0.0;4.2
2023-10-25;14:37:18;0.2;0.0;0.8;93.0;0.0;0.0;6.0
2023-10-25;14:37:19;0.5;0.0;0.8;95.0;0.0;0.0;3.8
2023-10-25;14:37:20;0.0;0.0;1.0;92.2;0.0;0.0;6.8
2023-10-25;14:37:21;0.5;0.0;0.5;90.0;0.0;0.0;9.0
2023-10-25;14:37:22;0.7;0.0;0.2;92.1;0.0;0.0;6.9
2023-10-25;14:37:23;1.0;0.2;2.2;91.2;0.0;0.0;5.2
2023-10-25;14:37:24;0.8;0.0;1.2;90.5;0.0;0.0;7.5
2023-10-25;14:37:25;0.0;0.0;0.0;93.8;0.0;0.0;6.2
2023-10-25;14:37:26;0.8;0.0;0.5;95.8;0.0;0.0;3.0
2023-10-25;14:37:27;0.2;0.0;0.2;92.8;0.0;0.0;6.8
2023-10-25;14:37:28;0.0;0.0;0.0;96.0;0.0;0.0;4.0
2023-10-25;14:37:29;0.2;0.0;0.2;95.8;0.0;0.0;3.8
2023-10-25;14:37:30;0.8;0.0;0.2;89.8;0.0;0.0;9.2
2023-10-25;14:37:31;0.5;0.0;1.2;89.8;0.0;0.0;8.5
2023-10-25;14:37:32;0.2;0.0;0.0;94.2;0.0;0.0;5.5
